State/UT,District,ds,Category,y
Rajasthan,Barmer,2021-07-01,GP,72.62
Rajasthan,Barmer,2021-07-01,IF,74.51
Rajasthan,Barmer,2021-07-01,Outcome,58.97
Rajasthan,Barmer,2021-07-01,Overall,430.54
Rajasthan,Barmer,2021-07-01,SS,100.0
Rajasthan,Bharatpur,2018-07-01,DL,40.0
Rajasthan,Bharatpur,2018-07-01,ECT,87.78
Rajasthan,Bharatpur,2018-07-01,GP,64.29
Rajasthan,Bharatpur,2018-07-01,IF,74.51
Rajasthan,Bharatpur,2018-07-01,Outcome,67.24
Rajasthan,Bharatpur,2018-07-01,Overall,425.25
Rajasthan,Bharatpur,2018-07-01,SS,91.43
Rajasthan,Bharatpur,2019-07-01,DL,40.0
Rajasthan,Bharatpur,2019-07-01,ECT,88.89
Rajasthan,Bharatpur,2019-07-01,GP,66.67
Rajasthan,Bharatpur,2019-07-01,IF,76.47
Rajasthan,Bharatpur,2019-07-01,Outcome,67.59
Rajasthan,Bharatpur,2019-07-01,Overall,431.05
Rajasthan,Bharatpur,2019-07-01,SS,91.43
Rajasthan,Bharatpur,2020-07-01,DL,38.0
Rajasthan,Bharatpur,2020-07-01,ECT,93.33
Rajasthan,Bharatpur,2020-07-01,GP,66.67
Rajasthan,Bharatpur,2020-07-01,IF,84.31
Rajasthan,Bharatpur,2020-07-01,Outcome,69.31
Rajasthan,Bharatpur,2020-07-01,Overall,451.62
Rajasthan,Bharatpur,2020-07-01,SS,100.0
Rajasthan,Bharatpur,2021-07-01,DL,32.0
Rajasthan,Bharatpur,2021-07-01,ECT,78.89
Rajasthan,Bharatpur,2021-07-01,GP,70.24
Rajasthan,Bharatpur,2021-07-01,IF,70.59
Rajasthan,Bharatpur,2021-07-01,Outcome,51.38
Rajasthan,Bharatpur,2021-07-01,Overall,348.81000000000006
Rajasthan,Bharatpur,2021-07-01,SS,45.71
Rajasthan,Bhilwara,2018-07-01,DL,56.0
Rajasthan,Bhilwara,2018-07-01,ECT,88.89
Rajasthan,Bhilwara,2018-07-01,GP,67.86
Rajasthan,Bhilwara,2018-07-01,IF,78.43
Rajasthan,Bhilwara,2018-07-01,Outcome,67.24
Rajasthan,Bhilwara,2018-07-01,Overall,452.71
Rajasthan,Bhilwara,2018-07-01,SS,94.29
Rajasthan,Bhilwara,2019-07-01,DL,62.0
Rajasthan,Bhilwara,2019-07-01,ECT,90.0
Rajasthan,Bhilwara,2019-07-01,GP,72.62
Rajasthan,Bhilwara,2019-07-01,IF,82.35
Rajasthan,Bhilwara,2019-07-01,Outcome,68.97
Rajasthan,Bhilwara,2019-07-01,Overall,475.94
Rajasthan,Bhilwara,2019-07-01,SS,100.0
Rajasthan,Bhilwara,2020-07-01,DL,50.0
Rajasthan,Bhilwara,2020-07-01,ECT,95.56
Rajasthan,Bhilwara,2020-07-01,GP,67.86
Rajasthan,Bhilwara,2020-07-01,IF,82.35
Rajasthan,Bhilwara,2020-07-01,Outcome,64.48
Rajasthan,Bhilwara,2020-07-01,Overall,460.25
Rajasthan,Bhilwara,2020-07-01,SS,100.0
Rajasthan,Bhilwara,2021-07-01,DL,24.0
Rajasthan,Bhilwara,2021-07-01,ECT,93.33
Rajasthan,Bhilwara,2021-07-01,GP,72.62
Rajasthan,Bhilwara,2021-07-01,IF,64.71
Rajasthan,Bhilwara,2021-07-01,Outcome,52.76
Rajasthan,Bhilwara,2021-07-01,Overall,407.42
Rajasthan,Bhilwara,2021-07-01,SS,100.0
Rajasthan,Bikaner,2018-07-01,DL,68.0
Rajasthan,Bikaner,2018-07-01,ECT,87.78
Rajasthan,Bikaner,2018-07-01,GP,72.62
Rajasthan,Bikaner,2018-07-01,IF,76.47
Rajasthan,Bikaner,2018-07-01,Outcome,66.9
Rajasthan,Bikaner,2018-07-01,Overall,471.77
Rajasthan,Bikaner,2018-07-01,SS,100.0
Rajasthan,Bikaner,2019-07-01,DL,70.0
Rajasthan,Bikaner,2019-07-01,ECT,90.0
Rajasthan,Bikaner,2019-07-01,GP,75.0
Rajasthan,Bikaner,2019-07-01,IF,80.39
Rajasthan,Bikaner,2019-07-01,Outcome,68.97
Rajasthan,Bikaner,2019-07-01,Overall,484.36
Rajasthan,Bikaner,2019-07-01,SS,100.0
Rajasthan,Bikaner,2020-07-01,DL,48.0
Rajasthan,Bikaner,2020-07-01,ECT,95.56
Rajasthan,Bikaner,2020-07-01,GP,71.43
Rajasthan,Bikaner,2020-07-01,IF,80.39
Rajasthan,Bikaner,2020-07-01,Outcome,63.79
Rajasthan,Bikaner,2020-07-01,Overall,459.17
Rajasthan,Bikaner,2020-07-01,SS,100.0
Rajasthan,Bikaner,2021-07-01,DL,34.0
Rajasthan,Bikaner,2021-07-01,ECT,95.56
Rajasthan,Bikaner,2021-07-01,GP,72.62
Rajasthan,Bikaner,2021-07-01,IF,74.51
Rajasthan,Bikaner,2021-07-01,Outcome,55.17
Rajasthan,Bikaner,2021-07-01,Overall,431.86
Rajasthan,Bikaner,2021-07-01,SS,100.0
Rajasthan,Bundi,2018-07-01,DL,68.0
Rajasthan,Bundi,2018-07-01,ECT,86.67
Rajasthan,Bundi,2018-07-01,GP,66.67
Rajasthan,Bundi,2018-07-01,IF,78.43
Rajasthan,Bundi,2018-07-01,Outcome,69.66
Rajasthan,Bundi,2018-07-01,Overall,469.43
Rajasthan,Bundi,2018-07-01,SS,100.0
Rajasthan,Bundi,2019-07-01,DL,70.0
Rajasthan,Bundi,2019-07-01,ECT,88.89
Rajasthan,Bundi,2019-07-01,GP,71.43
Rajasthan,Bundi,2019-07-01,IF,84.31
Rajasthan,Bundi,2019-07-01,Outcome,70.69
Rajasthan,Bundi,2019-07-01,Overall,485.32
Rajasthan,Bundi,2019-07-01,SS,100.0
Rajasthan,Bundi,2020-07-01,DL,48.0
Rajasthan,Bundi,2020-07-01,ECT,93.33
Rajasthan,Bundi,2020-07-01,GP,71.43
Rajasthan,Bundi,2020-07-01,IF,80.39
Rajasthan,Bundi,2020-07-01,Outcome,67.24
Rajasthan,Bundi,2020-07-01,Overall,460.39
Rajasthan,Bundi,2020-07-01,SS,100.0
Rajasthan,Bundi,2021-07-01,DL,32.0
Rajasthan,Bundi,2021-07-01,ECT,94.44
Rajasthan,Bundi,2021-07-01,GP,76.19
Rajasthan,Bundi,2021-07-01,IF,88.24
Rajasthan,Bundi,2021-07-01,Outcome,62.76
Rajasthan,Bundi,2021-07-01,Overall,450.77
Rajasthan,Bundi,2021-07-01,SS,97.14
Rajasthan,Chittaurgarh,2018-07-01,DL,68.0
Rajasthan,Chittaurgarh,2018-07-01,ECT,86.67
Rajasthan,Chittaurgarh,2018-07-01,GP,73.81
Rajasthan,Chittaurgarh,2018-07-01,IF,72.55
Rajasthan,Chittaurgarh,2018-07-01,Outcome,62.41
Rajasthan,Chittaurgarh,2018-07-01,Overall,460.58
Rajasthan,Chittaurgarh,2018-07-01,SS,97.14
Rajasthan,Chittaurgarh,2019-07-01,DL,70.0
Rajasthan,Chittaurgarh,2019-07-01,ECT,90.0
Rajasthan,Chittaurgarh,2019-07-01,GP,76.19
Rajasthan,Chittaurgarh,2019-07-01,IF,84.31
Rajasthan,Chittaurgarh,2019-07-01,Outcome,66.21
Rajasthan,Chittaurgarh,2019-07-01,Overall,486.71
Rajasthan,Chittaurgarh,2019-07-01,SS,100.0
Rajasthan,Chittaurgarh,2020-07-01,DL,50.0
Rajasthan,Chittaurgarh,2020-07-01,ECT,95.56
Rajasthan,Chittaurgarh,2020-07-01,GP,71.43
Rajasthan,Chittaurgarh,2020-07-01,IF,84.31
Rajasthan,Chittaurgarh,2020-07-01,Outcome,64.14
Rajasthan,Chittaurgarh,2020-07-01,Overall,465.44
Rajasthan,Chittaurgarh,2020-07-01,SS,100.0
Rajasthan,Chittaurgarh,2021-07-01,DL,42.0
Rajasthan,Chittaurgarh,2021-07-01,ECT,95.56
Rajasthan,Chittaurgarh,2021-07-01,GP,75.0
Rajasthan,Chittaurgarh,2021-07-01,IF,86.27
Rajasthan,Chittaurgarh,2021-07-01,Outcome,57.59
Rajasthan,Chittaurgarh,2021-07-01,Overall,456.42
Rajasthan,Chittaurgarh,2021-07-01,SS,100.0
Rajasthan,Churu,2018-07-01,DL,54.0
Rajasthan,Churu,2018-07-01,ECT,66.67
Rajasthan,Churu,2018-07-01,GP,65.48
Rajasthan,Churu,2018-07-01,IF,70.59
Rajasthan,Churu,2018-07-01,Outcome,71.38
Rajasthan,Churu,2018-07-01,Overall,405.2600000000001
Rajasthan,Churu,2018-07-01,SS,77.14
Rajasthan,Churu,2019-07-01,DL,56.0
Rajasthan,Churu,2019-07-01,ECT,74.44
Rajasthan,Churu,2019-07-01,GP,63.1
Rajasthan,Churu,2019-07-01,IF,82.35
Rajasthan,Churu,2019-07-01,Outcome,75.17
Rajasthan,Churu,2019-07-01,Overall,451.06000000000006
Rajasthan,Churu,2019-07-01,SS,100.0
Rajasthan,Churu,2020-07-01,DL,32.0
Rajasthan,Churu,2020-07-01,ECT,90.0
Rajasthan,Churu,2020-07-01,GP,63.1
Rajasthan,Churu,2020-07-01,IF,76.47
Rajasthan,Churu,2020-07-01,Outcome,70.0
Rajasthan,Churu,2020-07-01,Overall,431.5700000000001
Rajasthan,Churu,2020-07-01,SS,100.0
Rajasthan,Churu,2021-07-01,DL,42.0
Rajasthan,Churu,2021-07-01,ECT,62.22
Rajasthan,Churu,2021-07-01,GP,65.48
Rajasthan,Churu,2021-07-01,IF,66.67
Rajasthan,Churu,2021-07-01,Outcome,57.93
Rajasthan,Churu,2021-07-01,Overall,348.59000000000003
Rajasthan,Churu,2021-07-01,SS,54.29
Rajasthan,Dausa,2018-07-01,DL,32.0
Rajasthan,Dausa,2018-07-01,ECT,82.22
Rajasthan,Dausa,2018-07-01,GP,72.62
Rajasthan,Dausa,2018-07-01,IF,66.67
Rajasthan,Dausa,2018-07-01,Outcome,70.34
Rajasthan,Dausa,2018-07-01,Overall,423.85
Rajasthan,Dausa,2018-07-01,SS,100.0
Rajasthan,Dausa,2019-07-01,DL,34.0
Rajasthan,Dausa,2019-07-01,ECT,83.33
Rajasthan,Dausa,2019-07-01,GP,71.43
Rajasthan,Dausa,2019-07-01,IF,82.35
Rajasthan,Dausa,2019-07-01,Outcome,71.72
Rajasthan,Dausa,2019-07-01,Overall,442.83
Rajasthan,Dausa,2019-07-01,SS,100.0
Rajasthan,Dausa,2020-07-01,DL,36.0
Rajasthan,Dausa,2020-07-01,ECT,90.0
Rajasthan,Dausa,2020-07-01,GP,72.62
Rajasthan,Dausa,2020-07-01,IF,82.35
Rajasthan,Dausa,2020-07-01,Outcome,72.76
Rajasthan,Dausa,2020-07-01,Overall,453.73
Rajasthan,Dausa,2020-07-01,SS,100.0
Rajasthan,Dausa,2021-07-01,DL,26.0
Rajasthan,Dausa,2021-07-01,ECT,88.89
Rajasthan,Dausa,2021-07-01,GP,72.62
Rajasthan,Dausa,2021-07-01,IF,68.63
Rajasthan,Dausa,2021-07-01,Outcome,58.97
Rajasthan,Dausa,2021-07-01,Overall,412.25
Rajasthan,Dausa,2021-07-01,SS,97.14
Rajasthan,Dhaulpur,2018-07-01,DL,44.0
Rajasthan,Dhaulpur,2018-07-01,ECT,80.0
Rajasthan,Dhaulpur,2018-07-01,GP,69.05
Rajasthan,Dhaulpur,2018-07-01,IF,68.63
Rajasthan,Dhaulpur,2018-07-01,Outcome,71.03
Rajasthan,Dhaulpur,2018-07-01,Overall,432.71
Rajasthan,Dhaulpur,2018-07-01,SS,100.0
Rajasthan,Dhaulpur,2019-07-01,DL,48.0
Rajasthan,Dhaulpur,2019-07-01,ECT,84.44
Rajasthan,Dhaulpur,2019-07-01,GP,72.62
Rajasthan,Dhaulpur,2019-07-01,IF,68.63
Rajasthan,Dhaulpur,2019-07-01,Outcome,71.38
Rajasthan,Dhaulpur,2019-07-01,Overall,445.07
Rajasthan,Dhaulpur,2019-07-01,SS,100.0
Rajasthan,Dhaulpur,2020-07-01,DL,48.0
Rajasthan,Dhaulpur,2020-07-01,ECT,91.11
Rajasthan,Dhaulpur,2020-07-01,GP,70.24
Rajasthan,Dhaulpur,2020-07-01,IF,70.59
Rajasthan,Dhaulpur,2020-07-01,Outcome,74.83
Rajasthan,Dhaulpur,2020-07-01,Overall,454.77
Rajasthan,Dhaulpur,2020-07-01,SS,100.0
Rajasthan,Dhaulpur,2021-07-01,DL,38.0
Rajasthan,Dhaulpur,2021-07-01,ECT,92.22
Rajasthan,Dhaulpur,2021-07-01,GP,73.81
Rajasthan,Dhaulpur,2021-07-01,IF,66.67
Rajasthan,Dhaulpur,2021-07-01,Outcome,73.1
Rajasthan,Dhaulpur,2021-07-01,Overall,438.09
Rajasthan,Dhaulpur,2021-07-01,SS,94.29
Rajasthan,Dungarpur,2018-07-01,DL,24.0
Rajasthan,Dungarpur,2018-07-01,ECT,83.33
Rajasthan,Dungarpur,2018-07-01,GP,69.05
Rajasthan,Dungarpur,2018-07-01,IF,68.63
Rajasthan,Dungarpur,2018-07-01,Outcome,60.0
Rajasthan,Dungarpur,2018-07-01,Overall,387.87
Rajasthan,Dungarpur,2018-07-01,SS,82.86
Rajasthan,Dungarpur,2019-07-01,DL,28.0
Rajasthan,Dungarpur,2019-07-01,ECT,87.78
Rajasthan,Dungarpur,2019-07-01,GP,70.24
Rajasthan,Dungarpur,2019-07-01,IF,68.63
Rajasthan,Dungarpur,2019-07-01,Outcome,61.38
Rajasthan,Dungarpur,2019-07-01,Overall,404.6
Rajasthan,Dungarpur,2019-07-01,SS,88.57
Rajasthan,Dungarpur,2020-07-01,DL,38.0
Rajasthan,Dungarpur,2020-07-01,ECT,93.33
Rajasthan,Dungarpur,2020-07-01,GP,69.05
Rajasthan,Dungarpur,2020-07-01,IF,80.39
Rajasthan,Dungarpur,2020-07-01,Outcome,62.76
Rajasthan,Dungarpur,2020-07-01,Overall,443.53
Rajasthan,Dungarpur,2020-07-01,SS,100.0
Rajasthan,Dungarpur,2021-07-01,DL,38.0
Rajasthan,Dungarpur,2021-07-01,ECT,94.44
Rajasthan,Dungarpur,2021-07-01,GP,70.24
Rajasthan,Dungarpur,2021-07-01,IF,78.43
Rajasthan,Dungarpur,2021-07-01,Outcome,47.93
Rajasthan,Dungarpur,2021-07-01,Overall,429.04
Rajasthan,Dungarpur,2021-07-01,SS,100.0
Rajasthan,Ganganagar,2018-07-01,DL,46.0
Rajasthan,Ganganagar,2018-07-01,ECT,88.89
Rajasthan,Ganganagar,2018-07-01,GP,69.05
Rajasthan,Ganganagar,2018-07-01,IF,70.59
Rajasthan,Ganganagar,2018-07-01,Outcome,65.52
Rajasthan,Ganganagar,2018-07-01,Overall,440.05
Rajasthan,Ganganagar,2018-07-01,SS,100.0
Rajasthan,Ganganagar,2019-07-01,DL,48.0
Rajasthan,Ganganagar,2019-07-01,ECT,90.0
Rajasthan,Ganganagar,2019-07-01,GP,72.62
Rajasthan,Ganganagar,2019-07-01,IF,86.27
Rajasthan,Ganganagar,2019-07-01,Outcome,65.86
Rajasthan,Ganganagar,2019-07-01,Overall,462.75
Rajasthan,Ganganagar,2019-07-01,SS,100.0
Rajasthan,Ganganagar,2020-07-01,DL,48.0
Rajasthan,Ganganagar,2020-07-01,ECT,95.56
Rajasthan,Ganganagar,2020-07-01,GP,72.62
Rajasthan,Ganganagar,2020-07-01,IF,82.35
Rajasthan,Ganganagar,2020-07-01,Outcome,62.76
Rajasthan,Ganganagar,2020-07-01,Overall,461.29
Rajasthan,Ganganagar,2020-07-01,SS,100.0
Rajasthan,Ganganagar,2021-07-01,DL,44.0
Rajasthan,Ganganagar,2021-07-01,ECT,95.56
Rajasthan,Ganganagar,2021-07-01,GP,75.0
Rajasthan,Ganganagar,2021-07-01,IF,84.31
Rajasthan,Ganganagar,2021-07-01,Outcome,58.97
Rajasthan,Ganganagar,2021-07-01,Overall,457.84
Rajasthan,Ganganagar,2021-07-01,SS,100.0
Rajasthan,Hanumangarh,2018-07-01,DL,44.0
Rajasthan,Hanumangarh,2018-07-01,ECT,87.78
Rajasthan,Hanumangarh,2018-07-01,GP,69.05
Rajasthan,Hanumangarh,2018-07-01,IF,76.47
Rajasthan,Hanumangarh,2018-07-01,Outcome,63.45
Rajasthan,Hanumangarh,2018-07-01,Overall,440.75000000000006
Rajasthan,Hanumangarh,2018-07-01,SS,100.0
Rajasthan,Hanumangarh,2019-07-01,DL,54.0
Rajasthan,Hanumangarh,2019-07-01,ECT,88.89
Rajasthan,Hanumangarh,2019-07-01,GP,73.81
Rajasthan,Hanumangarh,2019-07-01,IF,76.47
Rajasthan,Hanumangarh,2019-07-01,Outcome,64.48
Rajasthan,Hanumangarh,2019-07-01,Overall,457.65
Rajasthan,Hanumangarh,2019-07-01,SS,100.0
Rajasthan,Hanumangarh,2020-07-01,DL,50.0
Rajasthan,Hanumangarh,2020-07-01,ECT,95.56
Rajasthan,Hanumangarh,2020-07-01,GP,72.62
Rajasthan,Hanumangarh,2020-07-01,IF,84.31
Rajasthan,Hanumangarh,2020-07-01,Outcome,64.48
Rajasthan,Hanumangarh,2020-07-01,Overall,466.97
Rajasthan,Hanumangarh,2020-07-01,SS,100.0
Rajasthan,Hanumangarh,2021-07-01,DL,44.0
Rajasthan,Hanumangarh,2021-07-01,ECT,95.56
Rajasthan,Hanumangarh,2021-07-01,GP,69.05
Rajasthan,Hanumangarh,2021-07-01,IF,80.39
Rajasthan,Hanumangarh,2021-07-01,Outcome,50.0
Rajasthan,Hanumangarh,2021-07-01,Overall,439.0
Rajasthan,Hanumangarh,2021-07-01,SS,100.0
Rajasthan,Jaipur,2018-07-01,DL,74.0
Rajasthan,Jaipur,2018-07-01,ECT,90.0
Rajasthan,Jaipur,2018-07-01,GP,75.0
Rajasthan,Jaipur,2018-07-01,IF,70.59
Rajasthan,Jaipur,2018-07-01,Outcome,75.17
Rajasthan,Jaipur,2018-07-01,Overall,484.76
Rajasthan,Jaipur,2018-07-01,SS,100.0
Rajasthan,Jaipur,2019-07-01,DL,76.0
Rajasthan,Jaipur,2019-07-01,ECT,90.0
Rajasthan,Jaipur,2019-07-01,GP,73.81
Rajasthan,Jaipur,2019-07-01,IF,74.51
Rajasthan,Jaipur,2019-07-01,Outcome,78.62
Rajasthan,Jaipur,2019-07-01,Overall,492.94
Rajasthan,Jaipur,2019-07-01,SS,100.0
Rajasthan,Jaipur,2020-07-01,DL,52.0
Rajasthan,Jaipur,2020-07-01,ECT,95.56
Rajasthan,Jaipur,2020-07-01,GP,75.0
Rajasthan,Jaipur,2020-07-01,IF,82.35
Rajasthan,Jaipur,2020-07-01,Outcome,73.79
Rajasthan,Jaipur,2020-07-01,Overall,478.7000000000001
Rajasthan,Jaipur,2020-07-01,SS,100.0
Rajasthan,Jaipur,2021-07-01,DL,44.0
Rajasthan,Jaipur,2021-07-01,ECT,95.56
Rajasthan,Jaipur,2021-07-01,GP,76.19
Rajasthan,Jaipur,2021-07-01,IF,86.27
Rajasthan,Jaipur,2021-07-01,Outcome,65.52
Rajasthan,Jaipur,2021-07-01,Overall,464.68
Rajasthan,Jaipur,2021-07-01,SS,97.14
Rajasthan,Jaisalmer,2018-07-01,DL,30.0
Rajasthan,Jaisalmer,2018-07-01,ECT,84.44
Rajasthan,Jaisalmer,2018-07-01,GP,67.86
Rajasthan,Jaisalmer,2018-07-01,IF,66.67
Rajasthan,Jaisalmer,2018-07-01,Outcome,71.72
Rajasthan,Jaisalmer,2018-07-01,Overall,412.12
Rajasthan,Jaisalmer,2018-07-01,SS,91.43
Rajasthan,Jaisalmer,2019-07-01,DL,34.0
Rajasthan,Jaisalmer,2019-07-01,ECT,88.89
Rajasthan,Jaisalmer,2019-07-01,GP,70.24
Rajasthan,Jaisalmer,2019-07-01,IF,74.51
Rajasthan,Jaisalmer,2019-07-01,Outcome,71.72
Rajasthan,Jaisalmer,2019-07-01,Overall,436.5
Rajasthan,Jaisalmer,2019-07-01,SS,97.14
Rajasthan,Jaisalmer,2020-07-01,DL,48.0
Rajasthan,Jaisalmer,2020-07-01,ECT,93.33
Rajasthan,Jaisalmer,2020-07-01,GP,69.05
Rajasthan,Jaisalmer,2020-07-01,IF,80.39
Rajasthan,Jaisalmer,2020-07-01,Outcome,64.48
Rajasthan,Jaisalmer,2020-07-01,Overall,452.39
Rajasthan,Jaisalmer,2020-07-01,SS,97.14
Rajasthan,Jaisalmer,2021-07-01,DL,26.0
Rajasthan,Jaisalmer,2021-07-01,ECT,93.33
Rajasthan,Jaisalmer,2021-07-01,GP,70.24
Rajasthan,Jaisalmer,2021-07-01,IF,78.43
Rajasthan,Jaisalmer,2021-07-01,Outcome,49.31
Rajasthan,Jaisalmer,2021-07-01,Overall,414.45
Rajasthan,Jaisalmer,2021-07-01,SS,97.14
Rajasthan,Jalor,2018-07-01,DL,56.0
Rajasthan,Jalor,2018-07-01,ECT,90.0
Rajasthan,Jalor,2018-07-01,GP,71.43
Rajasthan,Jalor,2018-07-01,IF,70.59
Rajasthan,Jalor,2018-07-01,Outcome,70.0
Rajasthan,Jalor,2018-07-01,Overall,458.02
Rajasthan,Jalor,2018-07-01,SS,100.0
Rajasthan,Jalor,2019-07-01,DL,60.0
Rajasthan,Jalor,2019-07-01,ECT,90.0
Rajasthan,Jalor,2019-07-01,GP,73.81
Rajasthan,Jalor,2019-07-01,IF,82.35
Rajasthan,Jalor,2019-07-01,Outcome,70.0
Rajasthan,Jalor,2019-07-01,Overall,476.16
Rajasthan,Jalor,2019-07-01,SS,100.0
Rajasthan,Jalor,2020-07-01,DL,48.0
Rajasthan,Jalor,2020-07-01,ECT,93.33
Rajasthan,Jalor,2020-07-01,GP,69.05
Rajasthan,Jalor,2020-07-01,IF,82.35
Rajasthan,Jalor,2020-07-01,Outcome,64.48
Rajasthan,Jalor,2020-07-01,Overall,457.21
Rajasthan,Jalor,2020-07-01,SS,100.0
Rajasthan,Jalor,2021-07-01,DL,42.0
Rajasthan,Jalor,2021-07-01,ECT,93.33
Rajasthan,Jalor,2021-07-01,GP,72.62
Rajasthan,Jalor,2021-07-01,IF,74.51
Rajasthan,Jalor,2021-07-01,Outcome,47.93
Rajasthan,Jalor,2021-07-01,Overall,430.39
Rajasthan,Jalor,2021-07-01,SS,100.0
Rajasthan,Jhalawar,2018-07-01,DL,46.0
Rajasthan,Jhalawar,2018-07-01,ECT,88.89
Rajasthan,Jhalawar,2018-07-01,GP,71.43
Rajasthan,Jhalawar,2018-07-01,IF,74.51
Rajasthan,Jhalawar,2018-07-01,Outcome,66.55
Rajasthan,Jhalawar,2018-07-01,Overall,441.67
Rajasthan,Jhalawar,2018-07-01,SS,94.29
Rajasthan,Jhalawar,2019-07-01,DL,54.0
Rajasthan,Jhalawar,2019-07-01,ECT,88.89
Rajasthan,Jhalawar,2019-07-01,GP,73.81
Rajasthan,Jhalawar,2019-07-01,IF,78.43
Rajasthan,Jhalawar,2019-07-01,Outcome,66.21
Rajasthan,Jhalawar,2019-07-01,Overall,458.48
Rajasthan,Jhalawar,2019-07-01,SS,97.14
Rajasthan,Jhalawar,2020-07-01,DL,48.0
Rajasthan,Jhalawar,2020-07-01,ECT,94.44
Rajasthan,Jhalawar,2020-07-01,GP,71.43
Rajasthan,Jhalawar,2020-07-01,IF,82.35
Rajasthan,Jhalawar,2020-07-01,Outcome,68.28
Rajasthan,Jhalawar,2020-07-01,Overall,464.5
Rajasthan,Jhalawar,2020-07-01,SS,100.0
Rajasthan,Jhalawar,2021-07-01,DL,22.0
Rajasthan,Jhalawar,2021-07-01,ECT,81.11
Rajasthan,Jhalawar,2021-07-01,GP,76.19
Rajasthan,Jhalawar,2021-07-01,IF,56.86
Rajasthan,Jhalawar,2021-07-01,Outcome,54.14
Rajasthan,Jhalawar,2021-07-01,Overall,390.3
Rajasthan,Jhalawar,2021-07-01,SS,100.0
Rajasthan,Jhunjhunu,2018-07-01,DL,64.0
Rajasthan,Jhunjhunu,2018-07-01,ECT,90.0
Rajasthan,Jhunjhunu,2018-07-01,GP,64.29
Rajasthan,Jhunjhunu,2018-07-01,IF,74.51
Rajasthan,Jhunjhunu,2018-07-01,Outcome,80.69
Rajasthan,Jhunjhunu,2018-07-01,Overall,467.78
Rajasthan,Jhunjhunu,2018-07-01,SS,94.29
Rajasthan,Jhunjhunu,2019-07-01,DL,72.0
Rajasthan,Jhunjhunu,2019-07-01,ECT,91.11
Rajasthan,Jhunjhunu,2019-07-01,GP,65.48
Rajasthan,Jhunjhunu,2019-07-01,IF,84.31
Rajasthan,Jhunjhunu,2019-07-01,Outcome,81.38
Rajasthan,Jhunjhunu,2019-07-01,Overall,494.28
Rajasthan,Jhunjhunu,2019-07-01,SS,100.0
Rajasthan,Jhunjhunu,2020-07-01,DL,50.0
Rajasthan,Jhunjhunu,2020-07-01,ECT,93.33
Rajasthan,Jhunjhunu,2020-07-01,GP,70.24
Rajasthan,Jhunjhunu,2020-07-01,IF,82.35
Rajasthan,Jhunjhunu,2020-07-01,Outcome,76.21
Rajasthan,Jhunjhunu,2020-07-01,Overall,472.13
Rajasthan,Jhunjhunu,2020-07-01,SS,100.0
Rajasthan,Jhunjhunu,2021-07-01,DL,36.0
Rajasthan,Jhunjhunu,2021-07-01,ECT,96.67
Rajasthan,Jhunjhunu,2021-07-01,GP,75.0
Rajasthan,Jhunjhunu,2021-07-01,IF,84.31
Rajasthan,Jhunjhunu,2021-07-01,Outcome,60.0
Rajasthan,Jhunjhunu,2021-07-01,Overall,451.98
Rajasthan,Jhunjhunu,2021-07-01,SS,100.0
Rajasthan,Jodhpur,2018-07-01,DL,58.0
Rajasthan,Jodhpur,2018-07-01,ECT,85.56
Rajasthan,Jodhpur,2018-07-01,GP,72.62
Rajasthan,Jodhpur,2018-07-01,IF,70.59
Rajasthan,Jodhpur,2018-07-01,Outcome,69.31
Rajasthan,Jodhpur,2018-07-01,Overall,456.08
Rajasthan,Jodhpur,2018-07-01,SS,100.0
Rajasthan,Jodhpur,2019-07-01,DL,60.0
Rajasthan,Jodhpur,2019-07-01,ECT,91.11
Rajasthan,Jodhpur,2019-07-01,GP,75.0
Rajasthan,Jodhpur,2019-07-01,IF,82.35
Rajasthan,Jodhpur,2019-07-01,Outcome,70.34
Rajasthan,Jodhpur,2019-07-01,Overall,478.8
Rajasthan,Jodhpur,2019-07-01,SS,100.0
Rajasthan,Jodhpur,2020-07-01,DL,50.0
Rajasthan,Jodhpur,2020-07-01,ECT,94.44
Rajasthan,Jodhpur,2020-07-01,GP,75.0
Rajasthan,Jodhpur,2020-07-01,IF,82.35
Rajasthan,Jodhpur,2020-07-01,Outcome,67.59
Rajasthan,Jodhpur,2020-07-01,Overall,469.38
Rajasthan,Jodhpur,2020-07-01,SS,100.0
Rajasthan,Jodhpur,2021-07-01,DL,34.0
Rajasthan,Jodhpur,2021-07-01,ECT,95.56
Rajasthan,Jodhpur,2021-07-01,GP,75.0
Rajasthan,Jodhpur,2021-07-01,IF,86.27
Rajasthan,Jodhpur,2021-07-01,Outcome,54.48
Rajasthan,Jodhpur,2021-07-01,Overall,445.31
Rajasthan,Jodhpur,2021-07-01,SS,100.0
Rajasthan,Karauli,2018-07-01,DL,38.0
Rajasthan,Karauli,2018-07-01,ECT,87.78
Rajasthan,Karauli,2018-07-01,GP,69.05
Rajasthan,Karauli,2018-07-01,IF,58.82
Rajasthan,Karauli,2018-07-01,Outcome,63.45
Rajasthan,Karauli,2018-07-01,Overall,417.1
Rajasthan,Karauli,2018-07-01,SS,100.0
Rajasthan,Karauli,2019-07-01,DL,38.0
Rajasthan,Karauli,2019-07-01,ECT,88.89
Rajasthan,Karauli,2019-07-01,GP,71.43
Rajasthan,Karauli,2019-07-01,IF,66.67
Rajasthan,Karauli,2019-07-01,Outcome,64.83
